"Seq","Status","Account No.","Name","Type","Reference","Amount*","Freight*","Disc%","Discount*","Other*","Balance*","Terms","Salesperson","Date","Factor","Division","Aging","Past Due Status","Due Days","Due Date","Charge Back No.","Sales Period","Date Paid","Batch","Cust Ck No.","Cust Ck Date","Cust Ck Amount","Assign. No.","Assign. Date","Reason","Description","Collection","Cust PO","Ship-To","Approval","Cust ChgBack No.","Remarks","Trail","Manifest","Rank","TS Status","Shipped on","Ship Via","Pieces*","Cartons*","Pro Number","TS Amount*","TS Freight*","TS Variance*","EDI Batch No.","Tracking No","TS Comments","State","Store","DC No.", 
"190","Open","GO0001","GONZALEZ ASSOCIATES","Invoice","100507","900.00",".00","  .00%",".00",".00","900.00","NET 30","EE","10/01/2013","W","PB","68","31 to 60"," 30","10/31/2013","","08/13","","","","","","000053","10/03/2013","","","No collection Info","PRIS-3705","GO0003","368899","","","100507","G93","","Shipped","09/23/13","COSMO","   144","    12","140028","900.00","    .00",".00","","","","CA","","",
"191","Open","GO0001","GONZALEZ ASSOCIATES","Invoice","100562","10,320.00",".00","  .00%",".00",".00","10,320.00","NET 30","EE","10/01/2013","W","PB","68","31 to 60"," 30","10/31/2013","","08/13","","","","","","000053","10/03/2013","","","No collection Info","PRIS-3705-1","GO0001","368899","","","100562","G93","","Shipped","10/01/13","","  1392","   116","140028","10,320.00","    .00",".00","","","","CA","","",
"192","Open","GO0001","GONZALEZ ASSOCIATES","Invoice","100795","702.00",".00","  .00%",".00",".00","702.00","NET 60","MC","10/18/2013","W","PB","21","Current"," 60","12/17/2013","","10/13","","","","","","000077","10/25/2013","","","No collection Info","COS-3332","GO0001","549149 MT","","","100795","G184","","Shipped","10/18/13","CALL TO ROUTE","    72","     6","150833","702.00","    .00",".00","","465014","","CA","","",
"193","Open","GO0001","GONZALEZ ASSOCIATES","Invoice","100797","504.00",".00","  .00%",".00",".00","504.00","NET 60","EE","10/18/2013","W","PB","21","Current"," 60","12/17/2013","","10/13","","","","","","000077","10/25/2013","","","No collection Info","COS-3828","GO0001","549149 MT","","","100797","G184","","Shipped","10/18/13","CALL TO ROUTE","    72","     6","150833","504.00","    .00",".00","","465014","","CA","","",
"194","Open","GO0001","GONZALEZ ASSOCIATES","Invoice","100800","1,512.00",".00","  .00%",".00",".00","1,512.00","NET 60","EE","10/18/2013","W","PB","21","Current"," 60","12/17/2013","","10/13","","","","","","000077","10/25/2013","","","No collection Info","GUA-3826","GO0001","549149 MT","","","100800","G184","","Shipped","10/18/13","CALL TO ROUTE","   216","    18","150833","1,512.00","    .00",".00","","465014","","CA","","",
"195","Open","GO0001","GONZALEZ ASSOCIATES","Invoice","100801","2,174.00",".00","  .00%",".00",".00","2,174.00","NET 60","EE","10/18/2013","W","PB","21","Current"," 60","12/17/2013","","10/13","","","","","","000077","10/25/2013","","","No collection Info","GUA-3830","GO0001","549149 MT","","","100801","G184","","Shipped","10/18/13","CALL TO ROUTE","   130","    19","150833","2,174.00","    .00",".00","","465014","","CA","","",
"196","Open","GO0001","GONZALEZ ASSOCIATES","Invoice","100802","810.00",".00","  .00%",".00",".00","810.00","NET 60","MC","10/18/2013","W","PB","21","Current"," 60","12/17/2013","","10/13","","","","","","000077","10/25/2013","","","No collection Info","NIC-3331","GO0001","549149 MT","","","100802","G184","","Shipped","10/18/13","CALL TO ROUTE","    84","     7","150833","810.00","    .00",".00","","465014","","CA","","",
"197","Open","GO0001","GONZALEZ ASSOCIATES","Invoice","100803","456.00",".00","  .00%",".00",".00","456.00","NET 60","MC","10/18/2013","W","PB","21","Current"," 60","12/17/2013","","10/13","","","","","","000077","10/25/2013","","","No collection Info","NIC-3339","GO0001","549149 MT","","","100803","G184","","Shipped","10/18/13","CALL TO ROUTE","    48","     4","150833","456.00","    .00",".00","","465014","","CA","","",
"198","Open","GO0001","GONZALEZ ASSOCIATES","Invoice","100804","1,008.00",".00","  .00%",".00",".00","1,008.00","NET 60","EE","10/18/2013","W","PB","21","Current"," 60","12/17/2013","","10/13","","","","","","000077","10/25/2013","","","No collection Info","NIC-3827","GO0001","549149 MT","","","100804","G184","","Shipped","10/18/13","CALL TO ROUTE","   144","    12","150833","1,008.00","    .00",".00","","465014","","CA","","",
"199","Open","GO0001","GONZALEZ ASSOCIATES","Invoice","100807","2,304.00",".00","  .00%",".00",".00","2,304.00","NET 60","EE","10/18/2013","W","PB","21","Current"," 60","12/17/2013","","10/13","","","","","","000088","11/04/2013","","","No collection Info","SAL-3825","GO0001","549149 MT","","","100807","G184","","Shipped","10/18/13","CALL TO ROUTE","   336","    28","150833","2,304.00","    .00",".00","","465014","","CA","","",
"200","Open","GO0001","GONZALEZ ASSOCIATES","Invoice","100808","630.00",".00","  .00%",".00",".00","630.00","NET 30","EE","10/18/2013","W","PB","51","1 to 30"," 30","11/17/2013","","10/13","","","","","","000077","10/25/2013","","","No collection Info","PRIS-3705-1","GO0003","368899","","","100808","G184","","Shipped","10/18/13","CALL TO ROUTE","    72","     6","465014","630.00","    .00",".00","","150833","","CA","","",
"201","Open","GO0001","GONZALEZ ASSOCIATES","Invoice","101109","600.00",".00","  .00%",".00",".00","600.00","NET 60","MC","11/01/2013","W","PB","7","Current"," 60","12/31/2013","","11/13","","","","","","000110","12/03/2013","","","No collection Info","SAL-3337","GO0001","397332 MT","","","101109","G000","","Shipped","10/18/13","COSMO","    60","     5","","600.00","    .00",".00","","","","CA","","",
"202","Open","GO0001","GONZALEZ ASSOCIATES","Invoice","101000","360.00",".00","  .00%",".00",".00","360.00","NET 60","EE","11/12/2013","W","PB","","Current"," 60","01/12/2014","","10/13","","","","","","000107","12/02/2013","","","No collection Info","COS-3824","GO0001","549149 MT","","","101000","G268","","Shipped","11/12/13","CALL TO ROUTE","    36","     3","NONE","360.00","    .00",".00","","","","CA","","",
"203","Open","GO0001","GONZALEZ ASSOCIATES","Invoice","101001","1,060.00",".00","  .00%",".00",".00","1,060.00","NET 60","EE","11/12/2013","W","PB","","Current"," 60","01/12/2014","","10/13","","","","","","000107","12/02/2013","","","No collection Info","GUA-3822","GO0001","549149 MT","","","101001","G268","","Shipped","11/12/13","CALL TO ROUTE","   106","     7","NONE","1,060.00","    .00",".00","","","","CA","","",
"204","Open","GO0001","GONZALEZ ASSOCIATES","Invoice","101002","740.00",".00","  .00%",".00",".00","740.00","NET 60","EE","11/12/2013","W","PB","","Current"," 60","01/12/2014","","10/13","","","","","","000107","12/02/2013","","","No collection Info","NIC-3823","GO0001","569755","","","101002","G268","","Shipped","11/12/13","CALL TO ROUTE","    74","     6","NONE","740.00","    .00",".00","","","","CA","","",
"205","Open","GO0001","GONZALEZ ASSOCIATES","Invoice","101003","1,850.00",".00","  .00%",".00",".00","1,850.00","NET 60","EE","11/12/2013","W","PB","","Current"," 60","01/12/2014","","10/13","","","","","","000107","12/02/2013","","","No collection Info","SAL-3821","GO0001","549149 MT","","","101003","G268","","Shipped","11/12/13","CALL TO ROUTE","   185","    13","NONE","1,850.00","    .00",".00","","","","CA","","",
"206","Open","HB0001","H.E.B. GROC CO","Invoice","100961","600.00",".00","  .00%",".00",".00","600.00","2% NET 10 EOM","EE","10/21/2013","W","PB","28","Current","  0","12/10/2013","","10/13","","","","","","000111","12/03/2013","","","No collection Info","48X280851","HBBULK","TESTING","","","100961","TEST","","Shipped","10/21/13","GCTN-GREAT CENT","   100","    10","1234567","600.00","    .00",".00","000016","","","TX","","",
"207","Open","HO0001","HOUSE OF ANGELS","Invoice","101061","1,007.21","85.21","  .00%",".00",".00","1,007.21","net 45","EE","11/11/2013","W","PB","27","1 to 30"," 30","12/11/2013","","11/13","","","","","","000100","11/14/2013","","","No collection Info","10813","HO0001","589505","","","101061","G266","","Shipped","11/11/13","UCL","   116","    13","153930","1,007.21","  85.21",".00","","466714","","NY","","",
"208","Open","KD0002","KIDS UNLIMITED","Invoice","100903","29.30","29.30","  .00%",".00",".00","29.30","NET 30","EE","10/16/2013","W","PB","53","1 to 30"," 30","11/15/2013","","10/13","","","","","","","","","","No collection Info","72513","KD0002","277753","","LINE 000142 VOIDED.  (STYLE 9892537)","100903","","","Cancelled","  /  /","FEDEX GROUND","     0","     0","","29.30","  29.30",".00","","","Voided Line 000142 Voided Line 00013Y","MA","","",
"209","Open","KD0003","KID DYNOMITE","Invoice","100173","382.36","63.16","  .00%",".00",".00","382.36","NET 30","EE","09/05/2013","W","PB","94","31 to 60"," 30","10/05/2013","","08/13","","","","","","000025","09/05/2013","","","No collection Info","8213","KD0003","276389","","","100173","G090513B","","Shipped","09/05/13","","    48","     4","","382.36","  63.16",".00","","","","NY","","",
"210","Open","KD0003","KID DYNOMITE","Invoice","100151","745.55","90.35","  .00%",".00",".00","745.55","NET 30","EE","09/11/2013","W","PB","88","31 to 60"," 30","10/11/2013","","08/13","","","","","","000031","09/11/2013","","","No collection Info","8213","KD0003","276389","","","100151","G-91113A","","Shipped","09/11/13","","    60","     5","","745.55","  90.35",".00","","","","NY","","",
"211","Open","KD0003","KID DYNOMITE","Invoice","100594","702.53","64.13","  .00%",".00",".00","702.53","NET 30","EE","10/04/2013","W","PB","65","31 to 60"," 30","11/03/2013","","08/13","","","","","","000081","11/04/2013","","","No collection Info","8213","KD0003","276389","","","100594","G203","","Shipped","10/04/13","FEDEX GROUND","    48","     4","","702.53","  64.13",".00","","557841383904","","NY","","",
"212","Open","KD0003","KID DYNOMITE","Invoice","100683","314.90","29.30","  .00%",".00",".00","314.90","NET 30","EE","11/07/2013","W","PB","31","Current"," 30","12/07/2013","","08/13","","","","","","000110","12/03/2013","","","No collection Info","8213","KD0003","276389","","","100683","G258","","Shipped","11/07/13","FEDEX GROUND","    24","     2","","314.90","  29.30",".00","","557841389821","","NY","","",
"213","Open","KD0004","KIDS KINGDOM","Invoice","101069","842.87","167.27","  .00%",".00",".00","842.87","NET 30","EE","11/07/2013","W","PB","31","Current"," 30","12/07/2013","","11/13","","","","","","000110","12/03/2013","","","No collection Info","10313","KD0004","653105","","","101069","G258","","Shipped","11/07/13","FED-EX GROUND","    90","     9","557841389980","842.87"," 167.27",".00","","557841389980","","NY","","",
"214","Open","KE0001","KELLYS HOME CENTRE L","Return","600005","-389.16",".00","  .00%",".00",".00","-389.16","NET 30","AF","10/21/2013","W","PB","48","1 to 30"," 30","11/20/2013","","10/13","","","","","","","","","SHORTAGES","No collection Info","","KE0001","","","CUSTOMER OVER PAID INVOICE","100027","","","","","","","","","","","","","","","FX","","",
"215","Open","KG0001","K&G FASHION SUPERSTO","Invoice","101041","1,260.00",".00","  .00%",".00",".00","1,260.00","NET 30","EE","11/05/2013","W","PB","33","Current"," 30","12/05/2013","","10/13","","","","","","000111","12/03/2013","","","No collection Info","K05860201","KG0001","250185","","","101041","G240","","Shipped","11/05/13","UNITED PARCEL S","   180","    15","MULTI","1,260.00","    .00",".00","000019","1Z4R845R0363305","","TX","","",
"216","Open","KG0001","K&G FASHION SUPERSTO","Invoice","101042","840.00",".00","  .00%",".00",".00","840.00","NET 30","EE","11/05/2013","W","PB","33","Current"," 30","12/05/2013","","10/13","","","","","","000108","12/03/2013","","","No collection Info","K05860301","KG0001","250185","","","101042","G240","","Shipped","11/05/13","UNITED PARCEL S","   120","    10","MULTI","840.00","    .00",".00","000019","1Z4R845R0363263","","TX","","",
"217","Open","KK0001","KIDS KLOSET","Invoice","100685","129.50","12.50","  .00%",".00",".00","129.50","NET 30","JC","11/07/2013","W","PB","31","Current"," 30","12/07/2013","","08/13","","","","","","000108","12/03/2013","","","No collection Info","031013B","KK0001","392871","","","100685","G258","","Shipped","11/07/13","CALL TO ROUTE","     6","     1","","129.50","  12.50",".00","","557841389751","","NE","","",
"218","Open","KO0001","OK KIDS","Invoice","100318","9,168.00",".00","  .00%",".00",".00","9,168.00","NET 30","EE","08/14/2013","W","PB","116","61 to 90"," 30","09/13/2013","","08/13","","","","","","000052","10/01/2013","","","No collection Info","082213","KO0001","",""," Adjust qty shipped 900063 Adjust qty sh","100318","G67","","Shipped","08/14/13","call to route","  1656","   138","301390","8,435.04","    .00","732.96","","","","CN","","",
"219","Open","KO0001","OK KIDS","Invoice","100319","6,360.00",".00","  .00%",".00",".00","6,360.00","NET 30","EE","08/17/2013","W","PB","113","61 to 90"," 30","09/16/2013","","08/13","","","","","","000048","09/27/2013","","","No collection Info","082213","KO0001","","","","100319","G65","","Shipped","08/17/13","call to route","  2040","   170","301390","6,360.00","    .00",".00","","","","CN","","",
"220","Open","KO0001","OK KIDS","Invoice","100320","6,000.00",".00","  .00%",".00",".00","6,000.00","NET 30","EE","08/19/2013","W","PB","111","61 to 90"," 30","09/18/2013","","08/13","","","","","","000048","09/27/2013","","","No collection Info","082213","KO0001","","","","100320","G66","","Shipped","08/19/13","call to route","  1200","   100","301391","6,000.00","    .00",".00","","","","CN","","",
"221","Open","KO0001","OK KIDS","Invoice","100321","4,800.00",".00","  .00%",".00",".00","4,800.00","NET 30","EE","08/21/2013","W","PB","109","61 to 90"," 30","09/20/2013","","08/13","","","","","","000048","09/27/2013","","","No collection Info","082213","KO0001","","","","100321","G68","","Shipped","08/21/13","call to route","  1200","   100","301392","4,800.00","    .00",".00","","","","CN","","",
"222","Open","KO0001","OK KIDS","Invoice","100322","4,212.00",".00","  .00%",".00",".00","4,212.00","NET 30","EE","09/09/2013","W","PB","90","31 to 60"," 30","10/09/2013","","08/13","","","","","","000048","09/27/2013","","","No collection Info","082213","KO0001","","","","100322","G69","","Shipped","09/09/13","call to route","   672","    56","301397","4,212.00","    .00",".00","","","","CN","","",
"223","Open","KO0001","OK KIDS","Invoice","100973","9,036.00",".00","  .00%",".00",".00","9,036.00","CBD","EE","10/23/2013","W","PB","76","31 to 60","  0","10/23/2013","","10/13","","","","","","000076","10/25/2013","","","No collection Info","DIRECT082213","KO0001","","","","100973","G194","","Shipped","10/23/13"," 301408","  1800","   150","TCLU8364943","9,036.00","    .00",".00","","","","CN","","",
"224","Open","KO0001","OK KIDS","Manual","900063","-336.96",".00","  .00%",".00",".00","-336.96","NET 30","EE","11/07/2013","W","PB","31","Current"," 30","12/07/2013","","08/13","","","","","","000052","10/01/2013","","","No collection Info","082213","KO0001","",""," Adjust qty shipped 100318","100318","","","","","","","","","","","","","","","CN","","",
"225","Open","KO0001","OK KIDS","Manual","900064","-396.00",".00","  .00%",".00",".00","-396.00","NET 30","EE","11/07/2013","W","PB","31","Current"," 30","12/07/2013","","08/13","","","","","","000052","10/01/2013","","","No collection Info","082213","KO0001","",""," Adjust qty shipped 900063 Adjust qty sh","100318","","","","","","","","","","","","","","","CN","","",
"226","Open","KO0001","OK KIDS","Invoice","101108","6,157.20",".00","  .00%",".00",".00","6,157.20","CBD","EE","11/11/2013","W","PB","57","1 to 30","  0","11/11/2013","","11/13","","","","","","000101","11/19/2013","","","No collection Info","DIRECT082213","KO0001","","","","101108","G01","","Shipped","11/11/13","DIRECT","  1272","   106","","6,157.20","    .00",".00","","","","CN","","",
"227","Open","LI0002","LIEBMANS","Invoice","100294","437.30","29.30","  .00%",".00",".00","437.30","NET 30","EE","09/13/2013","W","PB","116","61 to 90","  0","09/13/2013","","08/13","","","","","","000108","12/03/2013","","","No collection Info","071120133","LI0002","215510","","","100294","G35","","Shipped","09/20/13","","    24","     2","711120133","437.30","  29.30",".00","","","","NY","","",
"228","Open","LI0002","LIEBMANS","Invoice","100292","130.09","14.89","  .00%",".00",".00","130.09","NET 30","EE","09/20/2013","W","PB","109","61 to 90","  0","09/20/2013","","08/13","","","","","","000108","12/03/2013","","","No collection Info","07112013","LI0002","215510","","","100292","G24","","Shipped","09/20/13","","     6","     1","07112013","130.09","  14.89",".00","","","","NY","","",
"229","Open","LI0002","LIEBMANS","Invoice","100293","319.58","31.58","  .00%",".00",".00","319.58","NET 30","EE","09/20/2013","W","PB","109","61 to 90","  0","09/20/2013","","08/13","","","","","","000108","12/03/2013","","","No collection Info","071120132","LI0002","215510","","","100293","G30","","Shipped","09/20/13","","    24","     2","711120132","319.58","  31.58",".00","","","","NY","","",
"230","Open","LI0002","LIEBMANS","Invoice","100564","597.67","79.27","  .00%",".00",".00","597.67","NET 30","EE","09/26/2013","W","PB","73","31 to 60"," 30","10/26/2013","","08/13","","","","","","000108","12/03/2013","","","No collection Info","07112013","LI0002","215510","","","100564","G54","","Shipped","09/26/13","FEDEX GROUND","    30","     5","07112013","597.67","  79.27",".00","","","","NY","","",
