"Seq","Status","Account No.","Name","Type","Reference","Amount*","Freight*","Disc%","Discount*","Other*","Balance*","Terms","Salesperson","Date","Factor","Division","Aging","Past Due Status","Due Days","Due Date","Charge Back No.","Sales Period","Date Paid","Batch","Cust Ck No.","Cust Ck Date","Cust Ck Amount","Assign. No.","Assign. Date","Reason","Description","Collection","Cust PO","Ship-To","Approval","Cust ChgBack No.","Remarks","Trail","Manifest","Rank","TS Status","Shipped on","Ship Via","Pieces*","Cartons*","Pro Number","TS Amount*","TS Freight*","TS Variance*","EDI Batch No.","Tracking No","TS Comments","State","Store","DC No.", 
"351","Open","NV0001","NAVY EXCHANGE NEXCOM","Invoice","101006","1,950.00",".00","  .00%",".00",".00","1,950.00","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000089","11/11/2013","","","No collection Info","BABYTOGS-000135","BTKIDS","342823","","","101006","G253","","Shipped","11/04/13","CALL TO ROUTE","   156","    13","151070","1,950.00","    .00",".00","","","","FL","BTOGS","",
"352","Open","NV0001","NAVY EXCHANGE NEXCOM","Invoice","101008","5,034.00",".00","  .00%",".00",".00","5,034.00","NET 30","JB","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000112","12/06/2013","","","No collection Info","BABYTOGS-15002644","NV0001","342820","","","101008","G256","","Shipped","11/04/13","BEST OVERNITE","   396","    33","","5,034.00","    .00",".00","","","","FL","","",
"353","Open","RA0001","RAQUEL DISCOUNT STOR","Invoice","100298","175.58","31.58","  .00%",".00",".00","175.58","NET 30","EE","09/20/2013","W","PB","129","121 to 150"," 30","10/20/2013","","08/13","","","","","","000045","09/20/2013","","","Contacted Customer","2155","RA0001","109934","","SENT POD 11/21/13","100298","G20","","Shipped","09/20/13","","    24","     2","2157","175.58","  31.58",".00","","","","NY","","",
"354","Open","RA0001","RAQUEL DISCOUNT STOR","Invoice","100299","211.70","29.30","  .00%",".00",".00","211.70","NET 30","EE","09/20/2013","W","PB","129","121 to 150"," 30","10/20/2013","","08/13","","","","","","000045","09/20/2013","","","No collection Info","2157","RA0001","109934","","","100299","G21","","Shipped","09/20/13","","    24","     2","2157","211.70","  29.30",".00","","","","NY","","",
"355","Open","RA0001","RAQUEL DISCOUNT STOR","Invoice","100993","123.44","20.24","  .00%",".00",".00","123.44","NET 30","EE","10/30/2013","W","PB","89","61 to 90"," 30","11/29/2013","","10/13","","","","","","000079","11/04/2013","","","No collection Info","2157","RA0001","109934","","","100993","G235","","Shipped","10/30/13","FEDEX GROUND","    12","     1","","123.44","  20.24",".00","","557841386866","","NY","","",
"356","Open","RA0001","RAQUEL DISCOUNT STOR","Invoice","100992","87.79","15.79","  .00%",".00",".00","87.79","NET 30","EE","11/01/2013","W","PB","87","61 to 90"," 30","12/01/2013","","10/13","","","","","","000079","11/04/2013","","","No collection Info","2155B","RA0001","507279","","","100992","G235","","Shipped","10/30/13","FEDEX GROUND","    12","     1","","87.79","  15.79",".00","","","","NY","","",
"357","Open","RE0001","RED APPLE STORES INC","Invoice","100732","7,788.00",".00","  .00%",".00",".00","7,788.00","NET 30","EE","10/18/2013","W","PB","101","91 to 120"," 30","11/17/2013","","10/13","","","","","","000076","10/25/2013","","","No collection Info","1245877-00","RE0001","433423","","","100732","G183","","Shipped","10/18/13","CALL TO ROUTE","  1320","   110","14724","7,788.00","    .00",".00","","","","ON","","",
"358","Open","RE0001","RED APPLE STORES INC","Invoice","100733","2,435.40",".00","  .00%",".00",".00","2,435.40","NET 30","EE","10/18/2013","W","PB","101","91 to 120"," 30","11/17/2013","","10/13","","","","","","000076","10/25/2013","","","No collection Info","1245878-00","RE0001","433423","","","100733","G183","","Shipped","10/18/13","CALL TO ROUTE","   396","    33","14724","2,435.40","    .00",".00","","465700","","ON","","",
"359","Open","RE0001","RED APPLE STORES INC","Invoice","100741","1,490.40",".00","  .00%",".00",".00","1,490.40","NET 30","EE","10/18/2013","W","PB","101","91 to 120"," 30","11/17/2013","","10/13","","","","","","000076","10/25/2013","","","No collection Info","1245885-00","RE0001","433423","","","100741","G183","","Shipped","10/18/13","CALL TO ROUTE","   276","    23","147247","1,490.40","    .00",".00","","465700","","ON","","",
"360","Open","SE0001","SEARS","Invoice","100978","1,380.00",".00","  .00%",".00",".00","1,380.00","NET 30","DS","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000089","11/11/2013","","","No collection Info","08780694636","SE0002","NONE (EC)","","","100978","G247","","Shipped","11/04/13","CALL TO ROUTE","   276","    46","152508","1,380.00","    .00",".00","","","","","","",
"361","Open","SE0001","SEARS","Invoice","100979","240.00",".00","  .00%",".00",".00","240.00","NET 30","DS","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000089","11/11/2013","","","No collection Info","08936679136","SE0003","NONE (EC)","","","100979","G248","","Shipped","11/04/13","CALL TO ROUTE","    48","     8","152509","240.00","    .00",".00","","","","","","",
"362","Open","SE0001","SEARS","Invoice","100980","2,430.00",".00","  .00%",".00",".00","2,430.00","NET 30","DS","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000089","11/11/2013","","","No collection Info","08937656276","SE0004","NONE (EC)","","","100980","G249","","Shipped","11/04/13","CALL TO ROUTE","   486","    81","152510","2,430.00","    .00",".00","","","","","","",
"363","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101398","2,325.60",".00","  .00%",".00",".00","2,325.60","NET 60","DS","01/10/2014","W","PB","","Current"," 60","03/11/2014","","01/14","","","","","","000132","01/13/2014","","","No collection Info","12390908","SK0996","732848","","","101398","G336","","Shipped","01/10/14","VENDOR PORTAL","   816","   102","173474","2,325.60","    .00",".00","","","","IN","0996","",
"364","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101399","912.00",".00","  .00%",".00",".00","912.00","NET 60","DS","01/10/2014","W","PB","","Current"," 60","03/11/2014","","01/14","","","","","","000132","01/13/2014","","","No collection Info","12390913","SK0996","732848","","","101399","G336","","Shipped","01/10/14","VENDOR PORTAL","   320","    40","173474","912.00","    .00",".00","","","","IN","0996","",
"365","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101400","4,104.00",".00","  .00%",".00",".00","4,104.00","NET 60","DS","01/10/2014","W","PB","","Current"," 60","03/11/2014","","01/14","","","","","","000132","01/13/2014","","","No collection Info","12390908","SK0997","732848","","","101400","G336","","Shipped","01/10/14","VENDOR PORTAL","  1440","   180","173474","4,104.00","    .00",".00","","","","ID","0997","",
"366","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101401","2,325.60",".00","  .00%",".00",".00","2,325.60","NET 60","DS","01/10/2014","W","PB","","Current"," 60","03/11/2014","","01/14","","","","","","000132","01/13/2014","","","No collection Info","12390913","SK0997","732848","","","101401","G336","","Shipped","01/10/14","VENDOR PORTAL","   816","   102","173474","2,325.60","    .00",".00","","","","ID","0997","",
"367","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101402","3,260.40",".00","  .00%",".00",".00","3,260.40","NET 60","DS","01/10/2014","W","PB","","Current"," 60","03/11/2014","","01/14","","","","","","000132","01/13/2014","","","No collection Info","12390908","SK0998","732848","","","101402","G336","","Shipped","01/10/14","VENDOR PORTAL","  1144","   143","173474","3,260.40","    .00",".00","","469135","","NE","0998","",
"368","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101403","2,599.20",".00","  .00%",".00",".00","2,599.20","NET 60","DS","01/10/2014","W","PB","","Current"," 60","03/11/2014","","01/14","","","","","","000132","01/13/2014","","","No collection Info","12390913","SK0998","732848","","","101403","G336","","Shipped","01/10/14","VENDOR PORTAL","   912","   114","173474","2,599.20","    .00",".00","","","","NE","0998","",
"369","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101404","3,328.80",".00","  .00%",".00",".00","3,328.80","NET 60","DS","01/10/2014","W","PB","","Current"," 60","03/11/2014","","01/14","","","","","","000132","01/13/2014","","","No collection Info","12390908","SK0999","732848","","","101404","G336","","Shipped","01/10/14","VENDOR PORTAL","  1168","   146","173474","3,328.80","    .00",".00","","","","WI","0999","",
"370","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101405","2,097.60",".00","  .00%",".00",".00","2,097.60","NET 60","DS","01/10/2014","W","PB","","Current"," 60","03/11/2014","","01/14","","","","","","000132","01/13/2014","","","No collection Info","12390913","SK0999","732848","","","101405","G336","","Shipped","01/10/14","VENDOR PORTAL","   736","    92","173474","2,097.60","    .00",".00","","469135","","WI","0999","",
"371","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101440","1,322.40",".00","  .00%",".00",".00","1,322.40","NET 60","DS","01/17/2014","W","PB","","Current"," 60","03/18/2014","","01/14","","","","","","000135","01/20/2014","","","No collection Info","12390908","SK0996","732848","","","101440","G343","","Shipped","01/17/14","VENDOR PORTAL","   464","    58","175645","1,322.40","    .00",".00","","","","IN","0996","",
"372","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101441","2,736.00",".00","  .00%",".00",".00","2,736.00","NET 60","DS","01/17/2014","W","PB","","Current"," 60","03/18/2014","","01/14","","","","","","000135","01/20/2014","","","No collection Info","12390913","SK0996","732848","","","101441","","","Shipped","  /  /","VENDOR PORTAL","   960","   120","","2,736.00","    .00",".00","","","","IN","0996","",
"373","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101442","2,416.80",".00","  .00%",".00",".00","2,416.80","NET 60","DS","01/17/2014","W","PB","","Current"," 60","03/18/2014","","01/14","","","","","","000135","01/20/2014","","","No collection Info","12390908","SK0997","732848","","","101442","G343","","Shipped","01/17/14","VENDOR PORTAL","   848","   106","175647","2,416.80","    .00",".00","","","","ID","0997","",
"374","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101443","5,745.60",".00","  .00%",".00",".00","5,745.60","NET 60","DS","01/17/2014","W","PB","","Current"," 60","03/18/2014","","01/14","","","","","","000135","01/20/2014","","","No collection Info","12390913","SK0997","732848","","","101443","G343","","Shipped","01/17/14","VENDOR PORTAL","  2016","   252","175647","5,745.60","    .00",".00","","","","ID","0997","",
"375","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101444","7,911.60",".00","  .00%",".00",".00","7,911.60","NET 60","DS","01/17/2014","W","PB","","Current"," 60","03/18/2014","","01/14","","","","","","000135","01/20/2014","","","No collection Info","12390908","SK0998","732848","","","101444","G343","","Shipped","01/17/14","VENDOR PORTAL","  2776","   347","175649","7,911.60","    .00",".00","","","","NE","0998","",
"376","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101445","9,712.80",".00","  .00%",".00",".00","9,712.80","NET 60","DS","01/17/2014","W","PB","","Current"," 60","03/18/2014","","01/14","","","","","","000135","01/20/2014","","","No collection Info","12390913","SK0998","732848","","","101445","G343","","Shipped","01/17/14","VENDOR PORTAL","  3408","   426","175649","9,712.80","    .00",".00","","","","NE","0998","",
"377","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101446","6,201.60",".00","  .00%",".00",".00","6,201.60","NET 60","DS","01/17/2014","W","PB","","Current"," 60","03/18/2014","","01/14","","","","","","000135","01/20/2014","","","No collection Info","12390908","SK0999","732848","","","101446","G343","","Shipped","01/17/14","VENDOR PORTAL","  2176","   272","175651","6,201.60","    .00",".00","","","","WI","0999","",
"378","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101447","8,800.80",".00","  .00%",".00",".00","8,800.80","NET 60","DS","01/17/2014","W","PB","","Current"," 60","03/18/2014","","01/14","","","","","","000135","01/20/2014","","","No collection Info","12390913","SK0999","732848","","","101447","G343","","Shipped","01/17/14","VENDOR PORTAL","  3088","   386","175651","8,800.80","    .00",".00","","","","WI","0999","",
"379","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101469","3,648.00",".00","  .00%",".00",".00","3,648.00","NET 60","DS","01/22/2014","W","PB","","Current"," 60","03/23/2014","","01/14","","","","","","","","","","No collection Info","012390908D","SK0996","TEST","","","101469","TEST","","Shipped","10/21/13","CALL TO ROUTE","   160","    20","1234567","3,648.00","    .00",".00","000028","","","IN","0996","0996",
"380","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101470","6,566.40",".00","  .00%",".00",".00","6,566.40","NET 60","DS","01/22/2014","W","PB","","Current"," 60","03/23/2014","","01/14","","","","","","","","","","No collection Info","012390908C","SK0997","TEST","","","101470","TEST","","Shipped","10/21/13","VENDOR PORTAL","   288","    36","1234567","6,566.40","    .00",".00","000028","","","ID","0997","0997",
"381","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101471","11,308.80",".00","  .00%",".00",".00","11,308.80","NET 60","DS","01/22/2014","W","PB","","Current"," 60","03/23/2014","","01/14","","","","","","","","","","No collection Info","012390908B","SK0998","TEST","","","101471","TEST","","Shipped","10/21/13","VENDOR PORTAL","   496","    62","1234567","11,308.80","    .00",".00","000028","","","NE","0998","0998",
"382","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101472","9,849.60",".00","  .00%",".00",".00","9,849.60","NET 60","DS","01/22/2014","W","PB","","Current"," 60","03/23/2014","","01/14","","","","","","","","","","No collection Info","012390908A","SK0999","TEST","","","101472","TEST","","Shipped","10/21/13","VENDOR PORTAL","   432","    54","1234567","9,849.60","    .00",".00","000028","","","WI","0999","0999",
"383","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101478","1,596.00",".00","  .00%",".00",".00","1,596.00","NET 60","DS","02/05/2014","W","PB","","Current"," 60","04/06/2014","","01/14","","","","","","000155","02/06/2014","","","No collection Info","12390909","SK0997","732848","","","101478","G365","","Shipped","02/05/14","VENDOR PORTAL","   560","    70","177983","1,596.00","    .00",".00","","","","ID","0997","0997",
"384","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101479","3,237.60",".00","  .00%",".00",".00","3,237.60","NET 60","DS","02/05/2014","W","PB","","Current"," 60","04/06/2014","","01/14","","","","","","000155","02/06/2014","","","No collection Info","12390914","SK0997","732848","","","101479","G365","","Shipped","02/05/14","VENDOR PORTAL","  1136","   142","177983","3,237.60","    .00",".00","","","","ID","0997","0997",
"385","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101480","1,664.40",".00","  .00%",".00",".00","1,664.40","NET 60","DS","02/05/2014","W","PB","","Current"," 60","04/06/2014","","01/14","","","","","","000155","02/06/2014","","","No collection Info","12390909","SK0998","732848","","","101480","G365","","Shipped","02/05/14","VENDOR PORTAL","   584","    73","177985","1,664.40","    .00",".00","","","","NE","0998","0998",
"386","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101481","2,872.80",".00","  .00%",".00",".00","2,872.80","NET 60","DS","02/05/2014","W","PB","","Current"," 60","04/06/2014","","01/14","","","","","","000155","02/06/2014","","","No collection Info","12390914","SK0998","732848","","","101481","G365","","Shipped","02/05/14","VENDOR PORTAL","  1008","   126","177985","2,872.80","    .00",".00","","","","NE","0998","0998",
"387","Open","SK0001","SHOPKO STORES OPERAT","Invoice","101482","1,641.60",".00","  .00%",".00",".00","1,641.60","NET 60","DS","02/05/2014","W","PB","","Current"," 60","04/06/2014","","01/14","","","","","","000155","02/06/2014","","","No collection Info","12390909","SK0999","732848","","","101482","G365","","Shipped","02/05/14","VENDOR PORTAL","   576","    72","177987","1,641.60","    .00",".00","","","","WI","0999","0999",
